1,273,180,0,
, X1, Y1, X2, Y2, X3, Y3, X4, Y4, X5, Y5, X6, Y6, X7, Y7, X8, Y8, X9, Y9, X10, Y10, X11, Y11, X12, Y12, X13, Y13, X14, Y14, X15, Y15, X16, Y16, X17, Y17, X18, Y18, X19, Y19, X20, Y20, X21, Y21, X22, Y22, X23, Y23, X24, Y24, X25, Y25, X26, Y26, X27, Y27, X28, Y28, X29, Y29, X30, Y30, X31, Y31, X32, Y32, X33, Y33, X34, Y34, X35, Y35, X36, Y36, X37, Y37, X38, Y38, X39, Y39, X40, Y40, X41, Y41, X42, Y42, X43, Y43, X44, Y44, X45, Y45, X46, Y46, X47, Y47, X48, Y48, X49, Y49, X50, Y50, X51, Y51, X52, Y52, X53, Y53, X54, Y54, X55, Y55, X56, Y56, X57, Y57, X58, Y58, X59, Y59, X60, Y60, X61, Y61, X62, Y62, X63, Y63, X64, Y64, X65, Y65, X66, Y66, X67, Y67, X68, Y68, X69, Y69, X70, Y70, X71, Y71, X72, Y72, X73, Y73, X74, Y74, X75, Y75, X76, Y76, X77, Y77, X78, Y78, X79, Y79, X80, Y80, X81, Y81, X82, Y82, X83, Y83, X84, Y84, X85, Y85, X86, Y86, X87, Y87, X88, Y88, X89, Y89, X90, Y90
1.20180215.T13.KKB.F5.0f#188(164) ,12.26130,23.82640 ,31.94260,27.51270 ,59.48700,23.96880 ,14.77680,25.23450 ,12.27710,23.88970 ,13.13140,25.09210 ,14.41290,25.80410 ,15.78940,26.35780 ,17.21320,26.76910 ,18.66880,27.02230 ,20.12430,27.25960 ,21.59570,27.35450 ,23.06700,27.37030 ,24.55420,27.37030 ,26.02550,27.37030 ,27.49690,27.35450 ,28.96830,27.40200 ,30.45540,27.46530 ,31.92680,27.52850 ,31.99010,27.51270 ,33.17660,27.65510 ,34.33160,27.89240 ,35.50230,28.09810 ,36.68890,28.17720 ,37.87550,28.14560 ,39.06200,28.16140 ,40.26440,28.20880 ,41.45100,28.27210 ,42.63760,28.25630 ,43.82420,28.22470 ,45.01070,28.11390 ,46.19730,28.00320 ,47.38390,27.89240 ,48.57050,27.79750 ,49.75700,27.70260 ,50.92780,27.56020 ,52.11440,27.40200 ,53.28510,27.19630 ,54.42420,26.94320 ,55.54750,26.54760 ,56.63920,26.07300 ,57.69920,25.51930 ,58.68010,24.85480 ,59.48700,23.98460 ,59.53440,23.88970 ,58.33200,23.05120 ,56.98720,22.40250 ,55.57920,21.97540 ,54.12360,21.67480 ,52.65230,21.46910 ,51.18090,21.29510 ,49.69380,21.21600 ,48.20660,21.34250 ,46.73520,21.42160 ,45.24810,21.48490 ,43.76090,21.50070 ,42.27370,21.51660 ,40.78650,21.53240 ,39.29940,21.54820 ,37.81220,21.54820 ,36.32500,21.57980 ,34.83780,21.61150 ,33.35070,21.59570 ,31.86350,21.57980 ,30.43960,21.29510 ,29.14230,21.34250 ,27.65510,21.43750 ,26.21540,21.72220 ,24.72820,21.75390 ,23.24100,21.70640 ,21.75390,21.69060 ,20.28250,21.86460 ,18.79530,21.75390 ,17.30820,21.76970 ,15.82100,21.78550 ,14.33380,21.89630 ,13.05230,22.57660 ,12.26130,23.73150 ,59.47110,23.92140 ,54.36100,24.15870 ,49.26660,24.49090 ,44.17220,24.83900 ,39.06200,25.10790 ,33.98350,25.53510 ,28.87330,25.48760 ,23.79480,25.40850 ,14.58700,25.81990 ,15.94760,25.59840 ,15.10910,24.17450 ,13.95410,24.94970 
1.20180215.T13.KKB.F5.0f#192(165) ,15.32900,22.44650 ,34.03190,25.14260 ,59.32850,24.83450 ,18.28690,23.20140 ,15.34440,22.49280 ,16.19170,23.60200 ,17.42420,24.26450 ,18.71830,24.78830 ,20.07400,25.14260 ,21.46060,25.35830 ,22.84710,25.49690 ,24.24900,25.51230 ,25.65100,25.46610 ,27.03750,25.41990 ,28.43950,25.35830 ,29.84140,25.26580 ,31.22800,25.20420 ,32.62990,25.18880 ,34.03190,25.18880 ,34.12430,25.15800 ,35.18730,25.34290 ,36.23490,25.58940 ,37.28250,25.80500 ,38.36090,25.85130 ,39.43940,25.88210 ,40.51780,25.89750 ,41.58080,25.89750 ,42.65920,25.97450 ,43.70680,26.20560 ,44.76980,26.35970 ,45.84830,26.42130 ,46.92670,26.49830 ,47.98970,26.59080 ,49.06810,26.69860 ,50.13110,26.80640 ,51.20950,26.92970 ,52.28800,26.96050 ,53.35100,26.83730 ,54.39860,26.62160 ,55.47700,26.48290 ,56.52460,26.23640 ,57.55680,25.94370 ,58.55820,25.54310 ,59.35930,24.83450 ,59.37470,24.74200 ,58.58900,23.70980 ,57.37190,23.06280 ,56.09320,22.52360 ,54.75290,22.15380 ,53.38180,21.87650 ,52.01070,21.59920 ,50.63950,21.32190 ,49.25300,21.18330 ,47.86640,21.10620 ,46.46450,21.01380 ,45.07800,20.96760 ,43.67600,20.85970 ,42.28950,20.75190 ,40.90290,20.65940 ,39.53180,20.92130 ,38.17610,21.13700 ,36.78950,20.90590 ,35.41840,20.65940 ,34.04730,20.41300 ,32.67610,20.16650 ,31.28960,20.01240 ,29.90300,20.08940 ,28.50110,20.12020 ,27.11460,20.12020 ,25.71260,20.16650 ,24.32610,20.24350 ,22.93950,20.35130 ,21.56840,20.36670 ,20.16650,20.22810 ,18.79530,20.33590 ,17.43960,20.70570 ,16.22250,21.38350 ,15.32900,22.38490 ,59.32850,24.78830 ,54.89160,24.35690 ,50.43920,24.12580 ,45.98690,23.87930 ,41.56540,23.24770 ,37.14390,23.49410 ,32.69150,23.40170 ,28.22380,23.44790 ,18.30230,24.03340 ,19.47320,23.20140 ,18.33310,22.16920 ,17.43960,23.23220 
1.20180215.T13.KKB.F5.0f#193(166) ,11.31140,22.65330 ,29.81250,25.35520 ,59.07560,23.27910 ,13.76900,23.96610 ,11.32660,22.66850 ,12.05940,23.79810 ,13.25000,24.51560 ,14.53230,25.06510 ,15.89090,25.35520 ,17.26470,25.58410 ,18.65380,25.62990 ,20.04290,25.64520 ,21.43210,25.52310 ,22.82120,25.43150 ,24.22560,25.33990 ,25.61470,25.29410 ,27.00380,25.29410 ,28.40820,25.29410 ,29.79730,25.33990 ,29.93470,25.38570 ,31.17110,25.44680 ,32.40760,25.52310 ,33.64410,25.72150 ,34.85000,25.98100 ,36.08650,26.08790 ,37.32290,26.08790 ,38.57470,26.07260 ,39.81110,26.10320 ,41.04760,26.11840 ,42.29930,26.13370 ,43.53580,26.11840 ,44.78750,26.08790 ,46.02400,26.04210 ,47.26040,25.99630 ,48.49690,25.95050 ,49.74860,25.90470 ,50.98510,25.84360 ,52.22160,25.78260 ,53.44280,25.53830 ,54.64870,25.24830 ,55.83940,24.92770 ,57.01480,24.50030 ,58.19020,24.11870 ,59.09080,23.30970 ,59.16710,23.23330 ,58.11390,22.18000 ,56.78580,21.49310 ,55.41200,20.91310 ,54.00760,20.34820 ,52.60320,19.85980 ,51.09200,19.82920 ,49.59600,19.78340 ,48.10000,19.75290 ,46.58880,19.73760 ,45.09280,19.73760 ,43.58160,19.75290 ,42.08560,19.84450 ,40.58960,19.99720 ,39.09370,20.14980 ,37.59770,20.28720 ,36.08650,20.37880 ,34.59050,20.43980 ,33.09450,20.51620 ,31.58330,20.62300 ,30.08730,20.71460 ,28.59130,20.74510 ,27.12590,20.51620 ,25.62990,20.53140 ,24.14920,20.63830 ,22.63800,20.68410 ,21.14200,20.72990 ,19.63080,20.74510 ,18.13480,20.79090 ,16.62360,20.88250 ,15.12760,20.97410 ,13.63160,21.03520 ,12.22730,21.44730 ,11.32660,22.59220 ,59.07560,23.23330 ,53.83970,23.00440 ,48.60380,22.86700 ,43.35260,22.85170 ,38.11670,23.11120 ,32.88080,23.41650 ,27.64490,23.44700 ,22.40900,23.64550 ,13.78430,24.66820 ,14.74600,23.90500 ,13.86060,22.95860 ,13.02100,23.87450 
1.20180215.T14.KKB.F5.3f#203(167) ,11.28230,23.86230 ,33.75530,25.84700 ,57.23600,21.98450 ,13.95400,24.24400 ,11.26700,23.87760 ,12.39680,25.09890 ,13.87770,25.83180 ,15.51130,26.15240 ,17.16010,26.35080 ,18.82420,26.50350 ,20.48830,26.50350 ,22.15240,26.42720 ,23.80130,26.24400 ,25.46540,26.09130 ,27.11420,25.99970 ,28.77830,25.90810 ,30.44240,25.86230 ,32.10650,25.83180 ,33.77060,25.87760 ,33.84690,25.89280 ,34.85460,26.12180 ,35.86220,26.32030 ,36.90030,26.41190 ,37.93850,26.45770 ,38.96140,26.47300 ,39.99950,26.53400 ,41.02240,26.47300 ,42.06060,26.41190 ,43.09870,26.35080 ,44.12160,26.28980 ,45.14450,26.16760 ,46.16740,26.03020 ,47.20560,25.90810 ,48.22850,25.90810 ,49.26660,25.84700 ,50.28950,25.75540 ,51.29710,25.51120 ,52.28950,25.23640 ,53.29710,24.94630 ,54.27420,24.65620 ,55.17490,24.13710 ,56.10620,23.69440 ,56.79320,22.91580 ,57.26650,21.99970 ,57.25130,21.93870 ,56.35050,20.82420 ,54.93070,20.47300 ,53.51080,20.15240 ,52.07570,19.96920 ,50.62540,19.92340 ,49.17500,19.96920 ,47.72460,20.06080 ,46.27430,20.15240 ,44.82390,20.21350 ,43.37350,20.32040 ,41.92320,20.47300 ,40.47280,20.45780 ,39.02250,20.44250 ,37.57210,20.42720 ,36.10650,20.44250 ,34.65610,20.44250 ,33.22100,20.24400 ,31.77060,20.12190 ,30.32030,20.03030 ,28.86990,19.96920 ,27.41950,19.93870 ,25.96920,20.04560 ,24.51880,20.18300 ,23.08370,20.36620 ,21.63330,20.53410 ,20.21350,20.79370 ,18.85470,21.34330 ,17.41960,21.23640 ,15.96930,21.19060 ,14.51890,21.37380 ,13.17540,21.89290 ,11.90830,22.61040 ,11.28230,23.90810 ,57.19020,21.96920 ,52.54900,22.53410 ,47.90780,23.06840 ,43.25140,23.38900 ,38.59500,23.23640 ,33.93850,23.66390 ,29.28210,23.80130 ,24.61040,24.07610 ,13.95400,24.91570 ,14.99220,24.21350 ,13.98460,23.26690 ,13.22120,24.25930 
1.20180215.T14.KKB.F5.3f#204(168) ,14.78590,21.82240 ,30.07220,24.58250 ,58.55210,24.12750 ,17.03030,22.38350 ,14.83140,21.83760 ,15.57450,22.68680 ,16.62080,23.15700 ,17.68240,23.55120 ,18.77430,23.86970 ,19.88130,24.11240 ,21.00350,24.30950 ,22.12570,24.40050 ,23.26310,24.46110 ,24.40050,24.50660 ,25.53790,24.53700 ,26.66010,24.56730 ,27.79740,24.58250 ,28.93480,24.56730 ,30.07220,24.61280 ,30.14800,24.62800 ,31.36120,24.68860 ,32.57440,24.82510 ,33.78760,25.00710 ,34.97050,25.29520 ,36.15340,25.56820 ,37.36660,25.70470 ,38.57980,25.84120 ,39.79300,25.93220 ,41.00620,25.97760 ,42.23450,26.02310 ,43.44770,26.09900 ,44.66090,26.17480 ,45.87410,26.26580 ,47.10250,26.34160 ,48.31570,26.40230 ,49.52890,26.43260 ,50.75730,26.46290 ,51.97050,26.47810 ,53.18370,26.47810 ,54.39690,26.34160 ,55.59490,26.09900 ,56.76260,25.73500 ,57.74830,25.03740 ,58.58240,24.14270 ,58.52170,24.00620 ,57.94550,22.74750 ,56.76260,22.01960 ,55.47360,21.51910 ,54.12390,21.20070 ,52.75900,20.92770 ,51.37900,20.79120 ,49.99900,20.68510 ,48.61900,20.59410 ,47.22380,20.56370 ,45.84380,20.57890 ,44.46380,20.41210 ,43.06860,20.39690 ,41.68860,20.36660 ,40.29340,20.32110 ,38.92860,20.13910 ,37.56370,19.86620 ,36.19890,19.59320 ,34.83400,19.35050 ,33.46920,19.13820 ,32.07400,19.04720 ,30.69400,19.07760 ,29.29880,19.15340 ,27.91880,19.24440 ,26.53880,19.33540 ,25.15870,19.42640 ,23.76360,19.51740 ,22.38350,19.60830 ,21.00350,19.69930 ,19.60830,19.79030 ,18.22830,19.79030 ,16.83320,19.85100 ,15.72610,20.66990 ,14.84650,21.74660 ,58.50660,24.11240 ,54.00260,23.88490 ,49.51370,23.67260 ,45.00970,23.44510 ,40.50570,23.12660 ,36.01690,23.27830 ,31.52800,23.03560 ,27.02400,22.86880 ,16.98480,22.91430 ,17.43980,22.35320 ,17.04550,21.83760 ,16.56020,22.36840 
1.20180215.T14.KKB.F5.3f#206(169) ,16.45080,20.75790 ,36.22920,25.87350 ,61.57400,19.82500 ,18.55000,22.29730 ,16.45080,20.82010 ,17.01060,22.15730 ,18.20790,23.13690 ,19.54510,23.91440 ,20.96010,24.55190 ,22.40610,25.09610 ,23.89880,25.50040 ,25.42260,25.76470 ,26.96200,25.93570 ,28.50130,26.06010 ,30.04070,26.10680 ,31.59560,26.09120 ,33.13490,26.04460 ,34.68980,25.93570 ,36.22920,25.88910 ,36.33800,25.92020 ,37.45750,26.07570 ,38.59260,26.16900 ,39.71210,26.23120 ,40.84720,26.18450 ,41.96680,26.04460 ,43.08630,25.93570 ,44.22140,25.95130 ,45.35640,25.93570 ,46.49150,25.88910 ,47.61100,25.81130 ,48.74610,25.70250 ,49.86560,25.56260 ,50.98520,25.37600 ,52.10470,25.22050 ,53.20870,24.98720 ,54.31270,24.76960 ,55.37000,24.38080 ,56.36510,23.83660 ,57.45360,23.52560 ,58.43310,22.95030 ,59.35050,22.29730 ,60.26790,21.64420 ,61.06090,20.83570 ,61.65180,19.87160 ,61.65180,19.76280 ,60.54780,19.01640 ,59.13280,18.92310 ,57.73340,18.81430 ,56.31850,18.67430 ,54.91910,18.68990 ,53.50410,18.59660 ,52.10470,18.75210 ,50.72080,18.73650 ,49.32140,18.82980 ,47.90650,18.86090 ,46.50710,18.98530 ,45.12320,19.28080 ,43.73930,19.57620 ,42.35550,19.87160 ,40.97160,20.10490 ,39.57220,19.99600 ,38.15720,19.93380 ,36.75780,19.94940 ,35.34290,19.93380 ,33.92790,19.91830 ,32.51300,20.01160 ,31.14460,19.98050 ,29.72970,19.96490 ,28.51690,20.30700 ,27.16410,20.18260 ,25.74910,20.05820 ,24.36530,20.15150 ,22.95030,20.04270 ,21.56650,19.80940 ,20.16710,19.60730 ,18.76760,19.51400 ,17.47710,19.99600 ,16.49750,20.77350 ,61.52740,19.79390 ,56.75390,20.74240 ,51.94920,21.56650 ,47.14460,22.37500 ,42.29330,22.71710 ,37.53530,23.65000 ,32.71510,24.03880 ,27.84830,24.02320 ,18.16120,22.85700 ,19.12530,22.63930 ,18.95420,21.67530 ,17.97460,21.90850 
1.20180215.T14.KKB.F5.3f#208(170) ,12.35950,25.48000 ,34.01890,24.71890 ,60.51870,21.88780 ,15.19060,25.51040 ,12.34420,25.49520 ,13.63800,26.33230 ,15.19060,26.56060 ,16.77350,26.63680 ,18.35650,26.69760 ,19.92430,26.57590 ,21.49210,26.30190 ,23.04460,26.01270 ,24.58190,25.66260 ,26.13450,25.34300 ,27.68700,25.06900 ,29.25480,24.88630 ,30.82250,24.73410 ,32.40550,24.71890 ,33.98850,24.74930 ,34.11030,24.77980 ,35.23660,24.97770 ,36.36300,25.16030 ,37.47410,25.32770 ,38.61570,25.37340 ,39.75730,25.35820 ,40.89880,25.37340 ,42.02520,25.38860 ,43.16680,25.40380 ,44.30830,25.40380 ,45.44990,25.38860 ,46.57630,25.29730 ,47.71780,25.22120 ,48.85940,25.14510 ,49.98580,25.00810 ,51.11210,24.84070 ,52.22330,24.65800 ,53.25830,24.56670 ,54.38460,24.44490 ,55.52620,24.33840 ,56.57650,23.91220 ,57.68760,23.63820 ,58.73780,23.25770 ,59.63590,22.55750 ,60.56440,21.90300 ,60.53390,21.78130 ,59.37710,20.73100 ,57.96160,20.06130 ,56.48510,19.51330 ,54.97830,19.14800 ,53.39530,19.08710 ,51.82750,19.04150 ,50.27500,18.81320 ,48.72240,18.70660 ,47.16990,18.87400 ,45.60210,19.01100 ,44.01910,19.02630 ,42.61880,19.61990 ,41.23370,19.72640 ,39.69640,19.48290 ,38.21990,19.25460 ,36.65220,19.13280 ,35.09960,18.98060 ,33.51660,18.93490 ,31.94890,18.95010 ,30.38110,18.98060 ,28.79810,19.10240 ,27.23040,19.25460 ,25.67780,19.42200 ,24.11010,19.60460 ,22.57270,19.92430 ,21.11150,20.47220 ,19.68080,21.00500 ,18.23480,21.59860 ,16.68220,21.88780 ,15.14490,22.13130 ,13.79020,22.93800 ,12.67910,24.00350 ,12.31380,25.48000 ,60.51870,21.87260 ,55.40440,21.85740 ,50.27500,21.96390 ,45.16070,22.22270 ,40.04650,22.28350 ,34.96260,22.72500 ,29.84840,22.83150 ,24.79500,23.59260 ,15.35800,26.34760 ,16.56040,25.14510 ,14.93180,24.33840 ,14.24690,25.63220 
1.20180215.T15.KKB.F5.6f#211(171) ,10.71580,23.26080 ,31.21770,25.73020 ,55.97230,22.48340 ,13.56630,23.59620 ,10.73110,23.29130 ,11.88950,24.25160 ,13.24620,24.92230 ,14.67900,25.42530 ,16.15760,25.68450 ,17.65140,25.86740 ,19.16050,25.95880 ,20.66950,25.91310 ,22.17860,25.79120 ,23.67240,25.63870 ,25.18140,25.56250 ,26.69050,25.51680 ,28.19960,25.57780 ,29.70860,25.65400 ,31.21770,25.77590 ,31.27860,25.80640 ,32.31520,26.08080 ,33.38220,26.30940 ,34.44920,26.38560 ,35.53140,26.46180 ,36.59840,26.49230 ,37.68070,26.52280 ,38.76290,26.53810 ,39.83000,26.55330 ,40.91220,26.53810 ,41.99450,26.52280 ,43.07670,26.49230 ,44.14370,26.46180 ,45.22600,26.38560 ,46.29300,26.26370 ,47.36000,26.14170 ,48.44230,26.03500 ,49.50930,25.91310 ,50.56100,25.69970 ,51.61280,25.42530 ,52.63410,25.09000 ,53.59440,24.60220 ,54.53950,24.08390 ,55.43880,23.47420 ,55.97230,22.54440 ,56.01800,22.46820 ,54.92050,21.53840 ,53.68580,20.82190 ,52.35970,20.28840 ,50.98780,19.87690 ,49.55500,19.87690 ,48.12220,19.98360 ,46.68930,20.01410 ,45.25650,20.02930 ,43.82360,19.96830 ,42.40600,20.10550 ,40.97320,20.12080 ,39.54030,20.21220 ,38.10750,20.30370 ,36.67470,20.19700 ,35.24180,20.24270 ,33.80900,20.24270 ,32.39140,20.10550 ,30.95850,20.05980 ,29.52570,19.99880 ,28.10810,20.16650 ,26.67520,20.01410 ,25.27290,20.33420 ,23.88580,20.63900 ,22.49870,21.00490 ,21.06580,20.97440 ,19.64820,20.77620 ,18.21540,20.70000 ,16.78250,20.62380 ,15.34970,20.54760 ,13.93210,20.71520 ,12.54500,21.06580 ,11.40180,21.93470 ,10.76160,23.21510 ,55.91130,22.43770 ,51.35370,22.37670 ,46.79600,22.55960 ,42.23840,22.80350 ,37.68070,23.15410 ,33.15350,23.59620 ,28.58060,23.61140 ,24.02300,23.50470 ,13.55100,24.29730 ,14.40460,23.62660 ,13.58150,22.87970 ,12.88030,23.59620 
1.20180215.T15.KKB.F5.6f#212(172) ,14.11950,25.08950 ,33.07740,25.27210 ,59.70370,25.71330 ,16.96470,25.45470 ,14.16520,25.13520 ,15.18460,26.01770 ,16.50830,26.44370 ,17.87760,26.67190 ,19.27740,26.79360 ,20.67720,26.79360 ,22.06180,26.64150 ,23.44630,26.39800 ,24.78520,26.04810 ,26.15460,25.71330 ,27.52390,25.43950 ,28.90850,25.27210 ,30.29310,25.19600 ,31.69280,25.21130 ,33.09260,25.28730 ,33.22960,25.30250 ,34.34030,25.54600 ,35.43570,25.86550 ,36.54640,26.10890 ,37.65710,26.38280 ,38.78300,26.53500 ,39.92420,26.67190 ,41.05010,26.85450 ,42.17600,27.06750 ,43.30190,27.20440 ,44.41260,27.43260 ,45.53850,27.64570 ,46.66440,27.79780 ,47.80550,27.87390 ,48.94670,27.88910 ,50.08780,27.90430 ,51.22890,27.90430 ,52.35480,27.81300 ,53.49590,27.79780 ,54.65230,27.76740 ,55.79340,27.75220 ,56.90410,27.52390 ,57.93870,27.06750 ,58.95810,26.56540 ,59.68840,25.69810 ,59.70370,25.63730 ,58.51690,24.80040 ,57.37580,23.88750 ,56.21940,22.97470 ,54.83490,22.48780 ,53.41990,22.12260 ,51.97440,21.78790 ,50.52900,21.51400 ,49.08360,21.30100 ,47.60770,21.20970 ,46.16230,20.98150 ,44.68650,20.85980 ,43.22580,20.73800 ,41.76520,20.60110 ,40.36540,20.12940 ,38.90480,20.09900 ,37.42890,20.12940 ,35.95300,20.22070 ,34.49240,20.34250 ,33.03180,20.44900 ,31.55590,20.47940 ,30.08010,20.49460 ,28.60420,20.50980 ,27.14360,20.54030 ,25.66770,20.54030 ,24.20710,20.46420 ,22.76160,20.73800 ,21.33140,21.10320 ,19.93160,21.55970 ,18.50140,21.89440 ,17.07120,22.25950 ,15.70190,22.77690 ,14.57600,23.67450 ,14.11950,25.02870 ,59.61240,25.71330 ,54.92620,25.34820 ,50.25510,24.80040 ,45.58410,24.23750 ,40.94360,23.47670 ,36.24210,23.47670 ,31.55590,23.30940 ,26.86970,23.73540 ,16.93430,26.10890 ,17.69500,25.45470 ,16.96470,24.90700 ,16.40180,25.46990 
1.20180215.T15.KKB.F5.6f#214(173) ,13.47520,23.05450 ,33.39770,25.17810 ,61.31060,25.26980 ,16.48500,23.74200 ,13.49050,23.10030 ,14.39190,24.26150 ,15.72110,24.90310 ,17.14190,25.34620 ,18.60860,25.59070 ,20.07530,25.72820 ,21.55730,25.80450 ,23.02390,25.63650 ,24.49060,25.43790 ,25.95730,25.23930 ,27.43930,25.10180 ,28.92130,25.02540 ,30.40320,25.01010 ,31.86990,25.07120 ,33.35190,25.19340 ,33.42830,25.20870 ,34.60470,25.45310 ,35.78110,25.65180 ,36.89640,26.04900 ,38.04220,26.40040 ,39.21860,26.56840 ,40.41030,26.72120 ,41.60200,26.85870 ,42.79370,27.01150 ,43.97010,27.14900 ,45.16180,27.28650 ,46.35350,27.42400 ,47.54510,27.53100 ,48.73680,27.65320 ,49.92850,27.74480 ,51.12020,27.77540 ,52.31190,27.83650 ,53.50360,27.80600 ,54.69520,27.69900 ,55.87160,27.48510 ,57.04810,27.27120 ,58.20920,26.98090 ,59.32450,26.56840 ,60.39390,26.03370 ,61.29530,25.30040 ,61.29530,25.17810 ,60.16480,24.18510 ,58.86610,23.39060 ,57.49110,22.76420 ,56.05500,22.24480 ,54.58830,21.90870 ,53.09110,21.63360 ,51.59380,21.41980 ,50.08130,21.26700 ,48.56880,21.16000 ,47.05620,21.08360 ,45.52840,21.02250 ,44.01590,20.91560 ,42.51870,20.71700 ,41.00620,20.50310 ,39.50890,20.27390 ,37.99640,20.27390 ,36.49910,20.12110 ,35.04770,19.72390 ,33.53520,19.67810 ,32.02270,19.67810 ,30.49490,19.69330 ,28.98240,19.70860 ,27.46980,19.73920 ,25.94200,19.72390 ,24.42950,19.75450 ,22.91700,19.84610 ,21.45030,20.25860 ,19.93780,20.30450 ,18.42530,20.31970 ,16.94330,20.61000 ,15.46130,20.94610 ,14.13220,21.66420 ,13.53630,23.00870 ,61.28010,25.22400 ,56.77300,24.94900 ,52.28130,24.67400 ,47.77430,24.39900 ,43.29790,24.01700 ,38.80610,23.63510 ,34.31440,23.32950 ,29.80740,23.10030 ,16.50020,24.41420 ,17.31000,23.63510 ,16.42390,22.67260 ,15.67520,23.71150 
1.20180215.T15.KKB.F5.6f#215(174) ,12.40220,21.78280 ,33.38830,24.69920 ,60.26730,24.21820 ,15.13820,22.39920 ,12.43230,21.82790 ,13.36430,23.09070 ,14.70230,23.91750 ,16.19050,24.41360 ,17.70890,24.80450 ,19.27230,24.98480 ,20.85080,24.98480 ,22.41420,24.83450 ,23.97760,24.65410 ,25.54110,24.44370 ,27.10450,24.32340 ,28.68300,24.26330 ,30.24640,24.32340 ,31.82490,24.45870 ,33.37330,24.69920 ,33.43340,24.69920 ,34.54580,25.04500 ,35.65830,25.36070 ,36.78580,25.63130 ,37.91320,25.87180 ,39.05570,26.08230 ,40.19820,26.23260 ,41.35580,26.36790 ,42.51330,26.47310 ,43.65580,26.56330 ,44.81340,26.63850 ,45.97090,26.72870 ,47.12850,26.80380 ,48.28600,26.86400 ,49.44350,26.89400 ,50.60110,26.92410 ,51.75860,26.95420 ,52.91620,26.92410 ,54.07370,26.84890 ,55.21620,26.68360 ,56.35870,26.44300 ,57.44110,26.06720 ,58.53850,25.66130 ,59.57580,25.15020 ,60.29740,24.24820 ,60.31240,24.17310 ,59.48560,23.06060 ,58.14760,22.32400 ,56.73450,21.76780 ,55.32140,21.19650 ,53.83320,20.89590 ,52.32990,20.68540 ,50.81150,20.50500 ,49.29320,20.41480 ,47.77490,20.33960 ,46.25650,20.26450 ,44.72320,20.20440 ,43.20480,20.15930 ,41.68650,20.17430 ,40.16820,20.18930 ,38.72500,19.78340 ,37.20670,19.61810 ,35.68830,19.63310 ,34.17000,19.67820 ,32.65170,19.60300 ,31.13330,19.64810 ,29.60000,19.69320 ,28.08160,19.73830 ,26.56330,19.76840 ,25.04500,19.81350 ,23.51160,19.85860 ,21.99330,19.90370 ,20.47490,19.94880 ,18.94160,19.97890 ,17.45330,19.72330 ,15.95000,19.48280 ,14.46170,19.73830 ,13.13880,20.49000 ,12.40220,21.76780 ,60.22220,24.17310 ,55.24630,23.91750 ,50.27040,23.70700 ,45.29440,23.46650 ,40.37860,22.77500 ,35.41770,22.42920 ,30.45690,22.03840 ,25.48090,22.23380 ,15.15330,23.30120 ,16.50620,22.39920 ,15.15330,21.24160 ,14.26630,22.42920 
1.20180215.T16.KKB.F7.0f#216(175) ,14.78670,23.43000 ,34.26850,25.57940 ,58.87230,23.32330 ,17.33240,23.41480 ,14.80190,23.44530 ,15.91470,24.28370 ,17.21050,24.86300 ,18.59770,25.15260 ,20.00010,25.39650 ,21.43310,25.39650 ,22.85080,25.38130 ,24.28370,25.35080 ,25.70140,25.28980 ,27.13430,25.27460 ,28.55200,25.27460 ,29.98490,25.30500 ,31.40260,25.36600 ,32.83560,25.45750 ,34.25330,25.56420 ,34.34470,25.53370 ,35.36610,25.83860 ,36.38740,26.15870 ,37.42400,26.38740 ,38.47590,26.52460 ,39.52770,26.63130 ,40.59480,26.66180 ,41.66190,26.66180 ,42.71370,26.66180 ,43.78080,26.73800 ,44.84780,26.66180 ,45.89970,26.60080 ,46.96680,26.61600 ,48.01860,26.53980 ,49.07040,26.40260 ,50.13750,26.40260 ,51.15890,26.14350 ,52.22590,26.11300 ,53.27780,25.97580 ,54.31440,25.76240 ,55.35100,25.56420 ,56.35710,25.22880 ,57.30220,24.74100 ,58.14060,24.10080 ,58.85710,23.30810 ,58.87230,23.24710 ,58.55220,21.84470 ,57.72900,20.76230 ,56.28080,20.65560 ,54.84790,20.64040 ,53.39970,20.64040 ,51.96680,20.62510 ,50.51860,20.57940 ,49.10090,20.77760 ,47.68320,20.67090 ,46.26550,20.39650 ,44.86310,20.10680 ,43.43020,19.95440 ,41.98200,20.04590 ,40.54900,20.10680 ,39.10090,20.15260 ,37.66790,20.03060 ,36.23500,19.87820 ,34.78680,19.83240 ,33.38440,19.57330 ,31.99720,20.00010 ,30.56420,19.92390 ,29.11600,19.96960 ,27.68310,19.78670 ,26.25020,19.83240 ,24.80200,19.72570 ,23.36910,19.77150 ,21.92090,19.86290 ,20.50320,20.07630 ,19.05500,20.09160 ,17.66780,20.47270 ,16.32630,21.03670 ,15.27450,22.01230 ,14.83240,23.38430 ,58.85710,23.36910 ,54.49730,22.59160 ,50.07650,22.94220 ,45.64050,23.12510 ,41.20450,23.12510 ,36.79900,23.53670 ,32.36300,23.47580 ,27.92700,23.39950 ,17.34770,24.05500 ,18.06410,23.35380 ,17.30190,22.69830 ,16.76840,23.44530 
